"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","long_desc","crisis_explain","include","UKRN","timepoint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
531,"100",1867,"1","UKRN01","","","","","Year 2","","","","","2",1,1,1,1,-2,-1,1,1,1,1,1,2,1,-2,-1,-1,1,1,1,1,NA,1,1,1,0,0,1,1,0,0,1,0,2,1,1,1,-2,1,1,-1,1,0,"Reproducing others work to check findings",0,1,1,"","Reproducing others work to check findings",0,1,"UKRN",3,5,0.3125,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,1
532,"100",1462,"1","UKRN01","","","","","Year 2","","","","","2",2,1,0,1,1,1,1,1,2,1,1,0,0,-1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,-1,-1,1,1,0,1,1,"a study can't be replicated",0,0,1,"","a study can't be replicated",0,1,"UKRN",3,10,0.625,3,0.375,8,4,1,1,1,1,1,1,1,1,1,1
533,"89",634,"0","UKRN01","","","","","Year 1","","","","","2",1,1,0,1,1,0,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,-1,-1,0,1,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,9,0.5625,2,0.25,8,1,1,1,1,1,1,1,1,1,1,0
535,"100",3636,"1","UKRN01","","","","","Final Year","","","","","2",1,0,2,2,1,0,1,1,0,0,1,2,1,2,0,0,1,1,1,1,1,NA,1,1,0,0,0,1,0,0,1,0,2,2,2,1,0,1,2,1,1,1,"difficulty replicating results of studies ",1,1,1,"","difficulty replicating results of studies ",0,1,"UKRN",3,14,0.875,11,1.375,NA,2,1,0,1,1,1,1,1,1,1,1
537,"100",2824,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,1,2,0,1,0,-2,-2,1,2,2,2,-2,-2,1,1,1,1,NA,1,1,1,1,0,1,1,0,1,0,1,2,-1,1,-2,2,0,2,0,1,1,"concerns about the credibility of psychological research ",1,1,1,"","concerns about the credibility of psychological research ",1,1,"UKRN",3,9,0.5625,4,0.5,NA,5,1,0,1,1,1,1,1,1,1,1
538,"100",718,"1","UKRN08","","","","","Year 1","","","","","2",1,0,0,0,1,1,0,-1,1,-1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,3,0.1875,-1,-0.125,8,0,1,1,1,1,1,1,1,1,1,0
539,"100",2062,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,-1,1,1,1,1,NA,1,NA,1,0,0,0,1,0,0,0,1,2,1,2,1,-1,2,1,2,1,1,"Where past studies are being replicated and the replications don't find the same/a significant result, calling into question the conclusions of the study and its results.",1,1,1,"","Where past studies are being replicated and the replications don't find the same/a significant result, calling into question the conclusions of the study and its results.",1,1,"UKRN",3,25,1.5625,10,1.25,NA,2,1,0,1,1,1,1,1,1,1,1
540,"100",1687,"1","UKRN08","","","","","Year 2","","","","","2",1,2,0,2,1,2,2,1,2,2,2,2,1,2,-1,-1,1,NA,1,1,NA,1,1,1,0,0,1,0,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,"The crisis regarding the amount of psychological research where the results do not replicate.",1,0,1,"","The crisis regarding the amount of psychological research where the results do not replicate.",1,1,"UKRN",3,20,1.25,2,0.25,NA,4,1,0,1,1,1,1,1,1,1,1
541,"100",1655,"1","UKRN08","","","","","Year 1","","","","","2",2,1,2,1,1,1,2,2,1,2,2,2,2,0,-1,-2,1,1,1,1,NA,1,1,1,1,0,0,0,1,0,0,1,2,1,1,1,-1,2,1,1,1,1,"Many key psychological studies (and many studies in general) failing to replicate. ",0,1,1,"","Many key psychological studies (and many studies in general) failing to replicate. ",1,1,"UKRN",3,18,1.125,8,1,NA,3,1,0,1,1,1,1,1,1,1,1
542,"100",2601,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,0,0,1,1,2,2,2,2,1,2,0,-2,1,NA,1,1,NA,NA,1,1,1,0,0,0,0,0,0,0,2,2,2,2,-2,1,2,2,1,1,"Much of past psychological research (especially social psychology) cannot be replicated and therefore the findings cannot necessarily be relied upon. ",1,1,1,"","Much of past psychological research (especially social psychology) cannot be replicated and therefore the findings cannot necessarily be relied upon. ",0,1,"UKRN",3,19,1.1875,11,1.375,NA,1,1,0,1,1,1,1,1,1,1,1
543,"100",5208,"1","UKRN08","","","","","Year 2","","","","","2",1,2,-2,-1,0,1,1,-1,1,1,1,2,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,-2,-1,-2,1,1,"modern research cannot replicate some of the key studies from previous research which a lot of modern psychology is based on.",0,0,1,"","modern research cannot replicate some of the key studies from previous research which a lot of modern psychology is based on.",1,1,"UKRN",3,6,0.375,-8,-1,8,2,1,1,1,1,1,1,1,1,1,1
544,"89",1018,"0","UKRN08","","","","","Year 1","","","","","2",1,1,1,0,1,0,1,0,0,0,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,-1,0,0,1,1,1,1,"studies that cannot be replicated so they must be wrong",0,1,0,"","studies that cannot be replicated so they must be wrong",0,1,"UKRN",3,6,0.375,2,0.25,8,5,1,1,1,1,1,1,1,1,1,1
545,"100",1858,"1","UKRN08","","","","","Year 2","","","","","2",1,2,0,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,NA,NA,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,1,"reproducing results are becoming difficult.",0,0,0,"","reproducing results are becoming difficult.",0,1,"UKRN",3,12,0.75,1,0.125,NA,0,1,0,1,1,1,1,1,1,1,1
546,"100",2050,"1","UKRN08","","","","","Year 2","","","","","2",2,2,1,1,1,1,1,0,1,2,1,1,1,-2,0,-1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,2,0,1,-1,-1,0,1,0,1,1,"some studies dont reproduce the same results",0,1,1,"","some studies dont reproduce the same results",1,1,"UKRN",3,12,0.75,2,0.25,8,2,1,1,1,1,1,1,1,1,1,1
547,"97",107155,"0","UKRN08","","","","","Year 2","","","","","2",-1,2,1,2,0,1,2,0,1,2,1,1,1,1,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,1,-1,-1,0,2,-1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,11,0.6875,3,0.375,NA,0,1,0,1,1,1,1,1,1,1,0
548,"100",2037,"1","UKRN08","","","","","Year 2","","","","","1",2,2,2,-2,1,0,2,0,1,0,1,0,1,-1,2,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,-1,2,1,1,1,1,"when old studies have been replicated they have not produced the same results ",0,0,1,"","when old studies have been replicated they have not produced the same results ",1,1,"UKRN",3,10,0.625,10,1.25,8,5,1,1,1,1,1,1,1,1,1,1
549,"89",7330,"0","UKRN08","","","","","Year 2","","","","","1",2,2,1,2,2,0,2,2,2,0,2,2,1,-1,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,2,2,-1,-1,1,1,1,1,"Replication of studies that show original studies to not have significant results like they have been said to ",0,0,1,"","Replication of studies that show original studies to not have significant results like they have been said to ",1,1,"UKRN",3,18,1.125,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
550,"100",931,"1","UKRN08","","","","","Year 2","","","","","2",1,1,-1,-1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,-1,0,1,2,0,-1,0,0,"",0,0,1,"no","",NA,1,"UKRN",3,3,0.1875,2,0.25,8,4,1,1,1,1,1,1,1,1,1,0
551,"100",1492,"1","UKRN08","","","","","Year 2","","","","","2",1,1,1,0,1,1,1,-1,1,1,1,2,-1,0,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,-1,1,1,-2,-2,1,-1,1,1,"where multiple studies (some of which are popular) arent replicated ",0,1,1,"","where multiple studies (some of which are popular) arent replicated ",0,1,"UKRN",3,7,0.4375,-2,-0.25,8,2,1,1,1,1,1,1,1,1,1,1
552,"100",900,"1","UKRN08","","","","","Year 2","","","","","2",2,2,1,-1,0,0,2,2,2,0,0,0,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,0,-1,-2,0,0,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,9,0.5625,0,0,8,6,1,1,1,1,1,1,1,1,1,0
553,"100",1465,"1","UKRN08","","","","","Year 1","","","","","1",2,1,1,2,0,0,1,1,1,1,2,2,0,-1,-2,-2,1,NA,1,1,NA,1,1,1,0,0,1,0,0,0,0,1,0,1,1,-1,-1,-1,1,0,1,1,"Many studies are difficult to replicate if not impossible ",1,1,1,"","Many studies are difficult to replicate if not impossible ",0,1,"UKRN",3,9,0.5625,0,0,NA,2,1,0,1,1,1,1,1,1,1,1
554,"100",1811,"1","UKRN08","","","","","Year 2","","","","","1",1,1,0,-1,-1,1,1,0,0,0,1,2,0,-1,-1,0,NA,NA,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,1,1,1,0,0,-1,1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,3,0.1875,4,0.5,NA,2,1,0,1,1,1,1,1,1,1,0
555,"100",4042,"1","UKRN08","","","","","Year 1","","","","","2",1,2,1,1,1,0,1,1,2,1,0,2,1,1,-1,0,1,1,1,1,NA,NA,NA,1,1,1,0,1,0,0,0,1,1,1,1,1,-1,1,1,0,1,1,"Where researchers in the past have published work that perfectly proves what they are saying is correct, and that stands out for big journals. However, when someone else copies their research, they find something different, invalidating what they are saying completely and implying it is based on untrue or fabricated research.",1,1,1,"","Where researchers in the past have published work that perfectly proves what they are saying is correct, and that stands out for big journals. However, when someone else copies their research, they find something different, invalidating what they are saying completely and implying it is based on untrue or fabricated research.",1,1,"UKRN",3,14,0.875,5,0.625,NA,4,1,0,1,1,1,1,1,1,1,1
556,"100",1810,"1","UKRN08","","","","","Year 1","","","","","2",1,0,0,-1,1,0,1,-1,1,0,0,2,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1,1,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,4,0.25,1,0.125,8,1,1,1,1,1,1,1,1,1,1,0
557,"100",1702,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,1,1,1,1,-1,0,0,2,2,1,1,1,-1,1,1,NA,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,-1,1,1,2,1,1,1,"Where a huge proportion of research studies were not replicated and so findings cannot be deemed entirely accurate or credible. Therefore, they shouldn't really be used to support conclusions made.",1,1,1,"","Where a huge proportion of research studies were not replicated and so findings cannot be deemed entirely accurate or credible. Therefore, they shouldn't really be used to support conclusions made.",0,1,"UKRN",3,13,0.8125,6,0.75,NA,2,1,0,1,1,1,1,1,1,1,1
558,"100",1233,"1","UKRN08","","","","","Year 1","","","","","2",1,2,1,0,2,1,2,-1,0,0,-1,1,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,1,1,1,"It is an ongoing methodological crisis where the results of many studies are found to be difficult or impossible to replicate.",1,1,1,"no ","It is an ongoing methodological crisis where the results of many studies are found to be difficult or impossible to replicate.",1,1,"UKRN",3,8,0.5,-2,-0.25,8,0,1,1,1,1,1,1,1,1,1,1
559,"100",2737,"1","UKRN08","","","","","Year 2","","","","","2",2,2,2,1,2,2,2,1,2,1,0,0,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-2,1,-2,1,-1,0,0,1,1,1,"the results of many well known scientific studies are impossible to reproduce",1,1,1,"","the results of many well known scientific studies are impossible to reproduce",1,1,"UKRN",3,20,1.25,-2,-0.25,8,4,1,1,1,1,1,1,1,1,1,1
560,"100",1866,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,1,2,0,2,1,1,2,-1,-2,0,-1,1,NA,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,0,1,-2,1,1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,10,0.625,4,0.5,NA,0,1,0,1,1,1,1,1,1,1,0
561,"100",2995,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,2,-1,-1,0,-1,1,2,0,1,2,2,-1,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,"The issue of researchers studies not being able to reproduce significant results in a replication or a partial replication. ",1,1,1,"","The issue of researchers studies not being able to reproduce significant results in a replication or a partial replication. ",1,1,"UKRN",3,8,0.5,-2,-0.25,8,4,1,1,1,1,1,1,1,1,1,1
562,"100",2125,"1","UKRN08","","","","","Year 1","","","","","2",1,0,0,1,1,0,1,0,1,1,0,1,1,1,-2,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,2,1,2,2,-2,-1,0,1,1,1,"Researchers results cannot always be replicated from the past, which means they are not reliable or valid. This is a problem nowadays because a lot of our understanding are based of a lot of past research.  ",1,1,0,"","Researchers results cannot always be replicated from the past, which means they are not reliable or valid. This is a problem nowadays because a lot of our understanding are based of a lot of past research.  ",1,1,"UKRN",3,5,0.3125,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
563,"100",953,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,2,1,1,1,1,1,-1,0,1,1,-1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,2,1,-1,1,1,1,1,1,"Some scientific studies are not reproducible and are therefore wrongly done.",0,1,1,"","Some scientific studies are not reproducible and are therefore wrongly done.",1,1,"UKRN",3,13,0.8125,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
564,"100",1723,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,2,2,2,1,1,1,2,2,2,1,0,0,-1,1,NA,1,1,NA,1,NA,1,1,0,1,1,0,1,0,1,2,2,2,1,-1,-1,1,2,1,1,"That in the field of Psychology there is a crisis of research/studies not being reproduced, leading to claims/results being unchecked.",0,0,1,"N/A","That in the field of Psychology there is a crisis of research/studies not being reproduced, leading to claims/results being unchecked.",0,1,"UKRN",3,19,1.1875,8,1,NA,5,1,0,1,1,1,1,1,1,1,1
565,"100",632,"1","UKRN08","","","","","Year 2","","","","","2",1,0,1,1,1,0,1,1,0,-1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,2,1,-1,-1,0,1,0,1,1,"The pressure to produce novel findings creates a problem with reliability",1,1,1,"","The pressure to produce novel findings creates a problem with reliability",0,1,"UKRN",3,6,0.375,4,0.5,8,5,1,1,1,1,1,1,1,1,1,1
566,"100",1117,"1","UKRN08","","","","","Year 1","","","","","1",2,2,1,1,2,2,2,0,1,0,1,2,2,-2,-1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,-2,1,0,1,2,1,1,1,"where tests are rarely replicated and if so do not tend to result in the same answers ",0,0,1,"","where tests are rarely replicated and if so do not tend to result in the same answers ",1,1,"UKRN",3,17,1.0625,4,0.5,8,3,1,1,1,1,1,1,1,1,1,1
567,"100",1754,"1","UKRN08","","","","","Year 1","","","","","2",2,2,0,-2,2,-2,2,0,1,-2,0,1,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,-1,1,-2,-1,-1,-1,2,1,1,"ITS THE PROCESS OF REPEATING RESEARCH TO DETERMINE THE EXTENT TO WHICH FINDINGS ACROSS TIME AND SITUATION.",0,0,1,"","ITS THE PROCESS OF REPEATING RESEARCH TO DETERMINE THE EXTENT TO WHICH FINDINGS ACROSS TIME AND SITUATION.",0,1,"UKRN",3,1,0.0625,-3,-0.375,8,5,1,1,1,1,1,1,1,1,1,1
568,"100",743,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,1,1,2,2,1,2,2,2,1,2,0,2,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,2,1,-1,-1,0,1,2,1,1,1,"where psychology studies are not easily replicated despite being stated they are, more studies needed to be be replicable ",1,1,1,"","where psychology studies are not easily replicated despite being stated they are, more studies needed to be be replicable ",0,1,"UKRN",3,25,1.5625,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
569,"100",1902,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,1,"that the results are hard to replicate ",0,0,1,"","that the results are hard to replicate ",1,1,"UKRN",3,10,0.625,0,0,8,0,1,1,1,1,1,1,1,1,1,1
570,"100",1068,"1","UKRN08","","","","","Year 1","","","","","2",2,-1,1,0,2,0,2,1,1,2,1,-1,1,-2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,-1,1,2,-1,0,1,1,0,1,1,"many scientific studies cannot be reproduced ",0,0,1,"","many scientific studies cannot be reproduced ",0,1,"UKRN",3,11,0.6875,3,0.375,8,4,1,1,1,1,1,1,1,1,1,1
571,"100",1074,"1","UKRN08","","","","","Year 2","","","","","2",1,2,1,1,-1,-1,1,1,1,-1,2,2,2,-1,-2,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,-1,2,-2,-2,-1,2,-1,1,1,"Replication studies don't get published as they aren't novel",1,1,1,"","Replication studies don't get published as they aren't novel",1,1,"UKRN",3,6,0.375,-2,-0.25,8,4,1,1,1,1,1,1,1,1,1,1
572,"100",2233,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,1,1,2,1,1,2,2,1,2,2,2,-1,-1,1,1,1,1,1,1,NA,1,1,1,1,1,0,1,0,1,2,1,1,1,-1,0,1,1,1,1,"Old research that has been seen as extremely important and had a big influence is now being replicated, and recent replications find that the  influential studies are unreliable or invalid ",1,1,1,"","Old research that has been seen as extremely important and had a big influence is now being replicated, and recent replications find that the  influential studies are unreliable or invalid ",1,1,"UKRN",3,20,1.25,6,0.75,NA,6,1,0,1,1,1,1,1,1,1,1
573,"100",1384,"1","UKRN08","","","","","Final Year","","","","","2",1,1,0,0,2,0,2,-1,2,1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,2,1,2,0,0,1,0,1,1,1,"replication studies finding landmark studies actually have false results ",1,1,1,"","replication studies finding landmark studies actually have false results ",1,1,"UKRN",3,9,0.5625,7,0.875,8,3,1,1,1,1,1,1,1,1,1,1
574,"100",2752,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,2,-1,2,1,1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,2,1,0,1,-1,1,1,1,"researchers not sharing their research/data on open science/research spaces",1,1,1,"","researchers not sharing their research/data on open science/research spaces",0,1,"UKRN",3,14,0.875,6,0.75,8,4,1,1,1,1,1,1,1,1,1,1
575,"100",1752,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,2,1,1,2,1,2,2,0,1,1,0,-1,-1,1,1,1,1,1,1,NA,1,1,1,1,1,0,1,0,0,2,2,2,0,-1,-1,0,1,1,1,"results of studies are difficult to replicate ",1,1,1,"","results of studies are difficult to replicate ",0,1,"UKRN",3,17,1.0625,5,0.625,NA,5,1,0,1,1,1,1,1,1,1,1
576,"100",827,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,1,1,1,2,2,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,-1,1,2,-1,1,1,"researchers replicating work",0,1,1,"","researchers replicating work",0,1,"UKRN",3,18,1.125,4,0.5,8,4,1,1,1,1,1,1,1,1,1,1
577,"100",1835,"1","UKRN08","","","","","Year 1","","","","","2",-2,2,1,1,2,1,1,-1,1,2,1,2,0,1,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,2,2,2,2,-1,1,1,1,1,1,"where a study fails to be replicated ",0,0,1,"","where a study fails to be replicated ",0,1,"UKRN",3,11,0.6875,10,1.25,8,3,1,1,1,1,1,1,1,1,1,1
578,"100",2352,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,-1,0,1,0,-1,2,-2,1,2,0,0,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,1,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,4,0.25,-1,-0.125,8,1,1,1,1,1,1,1,1,1,1,0
579,"100",493,"1","UKRN08","","","","","Year 2","","","","","2",0,0,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,-1,2,1,0,1,1,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,-8,-0.5,5,0.625,8,6,1,1,1,1,1,1,1,1,1,0
580,"100",1793,"1","UKRN08","","","","","Year 1","","","","","2",2,2,2,1,1,2,1,1,1,2,1,1,1,-1,-1,0,1,1,1,1,NA,1,NA,1,0,0,1,1,0,1,0,1,2,1,-1,-1,-1,1,-1,1,1,1,"results of studies are hard or impossible to reproduce",1,1,1,"n/a","results of studies are hard or impossible to reproduce",1,1,"UKRN",3,16,1,1,0.125,NA,4,1,0,1,1,1,1,1,1,1,1
581,"100",1872,"1","UKRN08","","","","","Year 1","","","","","2",2,1,0,0,1,-1,1,1,1,-1,1,2,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0,1,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,8,0.5,2,0.25,8,1,1,1,1,1,1,1,1,1,1,0
582,"100",925,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,1,1,2,2,2,2,2,-1,1,2,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,-2,-2,-1,-1,1,1,1,"that many studies and their results have been found to be difficult to reproduce",1,1,1,"","that many studies and their results have been found to be difficult to reproduce",0,1,"UKRN",3,13,0.8125,0,0,8,8,1,1,1,1,1,1,1,1,1,1
583,"100",873,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,0,1,1,1,1,1,1,NA,1,0,0,0,1,0,0,0,1,-1,1,1,-1,-1,0,1,1,1,1,"where studies are published that have 'shocking' results but they are not replicated/ not replicable which means the results might not be accurate ",1,1,1,"","where studies are published that have 'shocking' results but they are not replicated/ not replicable which means the results might not be accurate ",0,1,"UKRN",3,15,0.9375,1,0.125,NA,2,1,0,1,1,1,1,1,1,1,1
584,"100",1818,"1","UKRN08","","","","","Year 1","","","","","2",0,1,0,1,-1,1,2,-1,2,0,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,-1,1,-1,0,-1,1,0,1,1,"results from other studies are difficult to reproduce ",0,0,1,"","results from other studies are difficult to reproduce ",0,1,"UKRN",3,7,0.4375,0,0,8,4,1,1,1,1,1,1,1,1,1,1
585,"100",563,"1","UKRN08","","","","","Year 2","","","","","2",1,1,1,1,1,1,1,-1,1,-1,0,0,0,-1,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,1,0,"unable to accurately replicate data ",0,0,1,"","unable to accurately replicate data ",1,1,"UKRN",3,4,0.25,6,0.75,8,1,1,1,1,1,1,1,1,1,1,1
586,"100",3491,"1","UKRN08","","","","","Year 1","","","","","2",1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,1,1,"Many studies results cannot be replicated so most likely have wrong results",1,1,0,"","Many studies results cannot be replicated so most likely have wrong results",1,1,"UKRN",3,10,0.625,7,0.875,8,0,1,1,1,1,1,1,1,1,1,1
587,"100",3104,"1","UKRN08","","","","","Year 1","","","","","2",1,1,0,0,0,0,2,-1,-1,1,1,1,0,-1,-1,-1,1,NA,1,1,1,1,NA,1,1,0,0,0,0,1,0,0,1,1,0,0,-1,-1,1,1,0,0,"",1,0,0,"","",NA,1,"UKRN",3,2,0.125,2,0.25,NA,2,1,0,1,1,1,1,1,1,1,0
588,"100",1579,"1","UKRN08","","","","","Year 1","","","","","2",2,1,1,1,0,0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"The issue of replicating research methodology to see if results can be replicated. ",1,1,1,"","The issue of replicating research methodology to see if results can be replicated. ",0,1,"UKRN",3,11,0.6875,8,1,8,0,1,1,1,1,1,1,1,1,1,1
589,"100",1955,"1","UKRN08","","","","","Year 1","","","","","1",2,2,2,2,2,2,0,-1,-1,2,1,2,2,2,2,-2,1,1,1,1,NA,1,NA,1,1,1,0,0,0,0,0,0,2,1,2,1,-1,1,1,1,1,1,"the crisis includes replications of 'classical' psychological study not reproducing the same results as the original",1,1,1,"","the crisis includes replications of 'classical' psychological study not reproducing the same results as the original",1,1,"UKRN",3,19,1.1875,8,1,NA,2,1,0,1,1,1,1,1,1,1,1
590,"100",1094,"1","UKRN08","","","","","Year 1","","","","","2",2,2,1,1,1,2,2,0,2,2,0,-1,1,2,0,-1,1,1,1,1,1,1,NA,1,1,0,1,1,0,1,0,1,2,1,1,0,-1,-1,0,0,1,1,"The replication crisis is an ongoing issue within the research world where some pieces of research aren't able to be accurately replicated which raises questions on how reliable a piece of research is ",1,1,1,"","The replication crisis is an ongoing issue within the research world where some pieces of research aren't able to be accurately replicated which raises questions on how reliable a piece of research is ",0,1,"UKRN",3,16,1,2,0.25,NA,5,1,0,1,1,1,1,1,1,1,1
591,"100",165535,"1","UKRN08","","","","","Year 1","","","","","2",1,1,0,0,1,1,1,1,1,0,1,-1,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,1,0,0,1,0,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,6,0.375,1,0.125,8,4,1,1,1,1,1,1,1,1,1,0
592,"100",2362,"1","UKRN08","","","","","Year 1","","","","","2",1,2,1,1,1,0,2,1,1,1,1,2,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,2,1,-1,1,1,1,1,1,"the majority of studies in top peer reviewed journals cannot be replicated with significant results.",1,1,1,"","the majority of studies in top peer reviewed journals cannot be replicated with significant results.",1,1,"UKRN",3,15,0.9375,7,0.875,8,3,1,1,1,1,1,1,1,1,1,1
