"ID","Uni","Full_Part","PTY","Current_Year","Course_Duration","Course_Name","Previous_Training","Gender","UKRN","timepoint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Awareness_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","Awareness_Completed"
541,"UNI50","Full-time","No","Final Year","3","BSc (Hons) Psychology","Yes","Female ","Non-UKRN",1,1,1,0,0,0,0,1,1,4,1,1,1,1,1,1
542,"UNI50","Full-time","No","Final Year","3","psychology","Yes","F","Non-UKRN",1,1,1,0,1,1,0,0,0,4,0,NA,NA,0,0,1
543,"UNI50","Full-time","No","Year 2","3","Psychology ","Yes","Female","Non-UKRN",1,0,0,1,0,1,1,0,1,4,1,0,0,0,0,1
544,"UKRN03","Full-time","No","Year 1","3","Psychology and Linguistics","Yes","Female","UKRN",1,1,1,1,1,0,1,1,1,7,1,1,1,1,0,1
545,"UNI50","Full-time","No","Year 2","3","Psychology BSc","Yes","Female","Non-UKRN",1,0,1,1,0,0,0,0,1,3,1,0,1,0,0,1
546,"UNI50","Full-time","No","Final Year","3","Psychology ","Yes","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,0,1,1,1,1
547,"UKRN05","Full-time","No","Year 1","3","Psychology (BSc)","Yes","Female","UKRN",1,0,0,1,1,0,0,0,1,3,1,1,1,0,0,1
548,"UKRN03","Full-time","No","Year 1","3","BA Hons Psychology and Management ","Yes","Female","UKRN",1,1,1,1,0,1,1,0,1,6,1,0,0,1,0,1
549,"UNI50","Full-time","No","Year 2","3","BSc Psychology ","Yes","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1
550,"UNI50","Full-time","Yes","Year 2","3","Psychology","Yes","Female ","Non-UKRN",1,0,0,1,0,0,1,1,1,4,1,1,1,0,0,1
551,"UNI50","Full-time","No","Year 2","3","Psychology BSc","Yes","Male","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,0,1,0,1
552,"UNI50","Full-time","Yes","Placement Year","4","Psychology with Clinical Psychology with Study Abroad","No","male","Non-UKRN",1,1,1,1,1,0,1,1,1,7,1,1,0,1,1,1
554,"UNI21","Full-time","No","Final Year","3","Psychology ","No","Female ","Non-UKRN",1,1,1,1,0,0,1,0,1,5,1,1,1,0,0,1
555,"UNI50","Full-time","No","Year 1","3","Psychology with Clinical Psychology","Yes","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,0,NA,NA,1,0,1
556,"UNI21","Full-time","No","Year 1","3","psychology","No","female","Non-UKRN",1,1,0,1,0,1,0,0,1,4,1,1,0,0,0,1
557,"UNI50","Full-time","No","Year 1","3","Psychology BSc","Yes","Female ","Non-UKRN",1,1,1,0,1,1,0,1,0,5,0,NA,NA,1,0,1
558,"UNI50","Full-time","No","Year 1","3","Psychology Bsc","Yes","Female","Non-UKRN",1,1,1,1,0,0,1,0,1,5,0,NA,NA,0,0,1
559,"UNI50","Full-time","No","Final Year","3","BSc Psychology ","Yes","Female","Non-UKRN",1,0,0,1,1,1,1,0,1,5,1,1,0,0,0,1
560,"UNI24","Full-time","No","Year 2","3","BSc Psychology","No","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,0,0,0,1
561,"UNI50","Full-time","No","Year 2","3","Psychology","Yes","Female ","Non-UKRN",1,1,1,1,0,0,0,0,1,4,1,1,1,0,0,1
562,"UNI50","Full-time","No","Final Year","3","Psychology","Yes","Female","Non-UKRN",1,1,1,0,1,1,1,1,1,7,1,1,1,0,0,1
563,"UNI50","Full-time","No","Year 2","3","Psychology ","Yes","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,0,0,0,1
564,"UNI21","Full-time","Other (Please specify)","Year 1","3","Psychology ","Yes","Female ","Non-UKRN",1,0,0,1,0,0,1,0,1,3,1,1,0,0,0,1
565,"UNI21","Full-time","No","Year 2","3","Psychology","Yes","Female","Non-UKRN",1,0,0,0,0,0,0,0,1,1,0,NA,NA,0,0,1
566,"UNI50","Full-time","No","Final Year","3","psychology ","Yes","Female","Non-UKRN",1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1
567,"UNI24","Full-time","Yes","Year 2","3","BSc Psychology","No","Female","Non-UKRN",1,0,0,1,1,1,1,1,1,6,0,NA,NA,0,0,1
568,"UNI50","Full-time","No","Final Year","3","Psychology with Forensic Psychology","Yes","Female","Non-UKRN",1,0,0,1,1,0,1,0,1,4,0,NA,NA,0,0,1
569,"UNI50","Full-time","No","Year 1","3","BSc (Hons) Psychology with Clinical Psychology","Yes","Female","Non-UKRN",1,1,0,0,1,1,1,1,1,6,0,NA,NA,1,0,1
570,"UNI21","Full-time","No","Year 2","3","Psychology","No","Female","Non-UKRN",1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,1
571,"UKRN03","Full-time","No","Final Year","3","BSc Psychology","Yes","Female","UKRN",1,1,0,1,1,0,0,1,1,5,1,1,0,1,1,1
572,"UNI50","Full-time","No","Year 1","3","Psychology with Clinical Psychology ","Yes","Female","Non-UKRN",1,1,0,0,0,0,0,0,1,2,0,NA,NA,0,0,1
573,"UKRN05","Full-time","No","Year 1","3","Psychology ","No","Female","UKRN",1,1,0,1,0,0,1,0,1,4,NA,NA,NA,NA,NA,1
574,"UNI24","Full-time","No","Final Year","3","BSc (Hons.) Psychology ","Yes","Female","Non-UKRN",1,0,0,1,1,1,1,1,1,6,0,NA,NA,0,0,1
575,"UNI50","Full-time","No","Year 1","3","Bsc psychology","Yes","Female ","Non-UKRN",1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1
576,"UKRN05","Full-time","Yes","Year 1","3","BSc Psychology","No","Female","UKRN",1,1,1,1,1,1,1,1,1,8,NA,NA,NA,NA,NA,1
578,"UKRN03","Full-time","No","Year 2","4","MPsych Psychology ","Yes","Female ","UKRN",1,1,1,1,1,1,1,1,1,8,1,1,1,0,1,1
579,"UNI25","Full-time","Other (Please specify)","Year 1","3","Psychology","No","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,0,1,0,1
580,"UKRN05","Full-time","Other (Please specify)","Year 1","4","Psychology","Yes","","UKRN",1,1,1,0,1,1,1,1,0,6,0,NA,NA,1,0,1
582,"UNI21","Full-time","No","Year 1","3","Psychology ","No","Female","Non-UKRN",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1
583,"UNI19","Full-time","No","Year 2","3","BSc Psychology","Yes","Male","Non-UKRN",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1
584,"UKRN03","Full-time","No","Year 1","3","Bsc psychology ","Yes","Female","UKRN",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1
585,"UNI24","Full-time","No","Year 1","3","Psychology and Criminology ","No","Female","Non-UKRN",1,1,1,0,1,1,1,1,1,7,NA,NA,NA,NA,NA,1
586,"UNI25","Full-time","Yes","Year 1","3","psychology BSc","Yes","female","Non-UKRN",1,1,1,1,0,0,1,1,1,6,NA,NA,NA,NA,NA,1
587,"UNI24","Full-time","No","Year 2","3","BSc Psychology with Counselling","No","Female","Non-UKRN",1,1,1,1,0,0,1,0,1,5,1,NA,NA,NA,NA,1
588,"UNI19","Full-time","No","Year 1","3","Psychology (BSC)","Yes","Female","Non-UKRN",1,0,0,0,1,1,0,0,0,2,0,NA,NA,NA,NA,1
589,"UNI24","Full-time","No","Year 1","3","Psychology snd criminology ","Yes","","Non-UKRN",1,1,1,1,0,0,1,0,0,4,NA,NA,NA,NA,NA,1
590,"UNI22","Full-time","Yes","Year 1","3","BSc Psychology","Yes","female ","Non-UKRN",1,0,1,1,0,0,1,0,1,4,NA,NA,NA,NA,NA,1
594,"UKRN05","Full-time","No","Year 1","3","Psychology","Yes","Female","UKRN",1,0,0,1,0,1,1,1,1,5,0,NA,NA,0,0,1
595,"UKRN03","Full-time","No","Year 2","3","Psychology ","Yes","Female ","UKRN",1,1,1,1,0,0,1,0,1,5,NA,NA,NA,NA,NA,1
596,"UKRN05","Full-time","No","Year 1","3","Psychology","Yes","Female","UKRN",1,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,1
598,"UNI50","Full-time","Other (Please specify)","Placement Year","4","Psychology BSc","Yes","Female","Non-UKRN",1,0,0,1,0,0,1,0,1,3,1,1,1,0,0,1
599,"UNI50","Full-time","No","Year 1","3","Psychology ","Yes","female ","Non-UKRN",1,0,0,1,0,0,0,1,1,3,0,NA,NA,0,0,1
600,"UNI50","Full-time","No","Final Year","3","Psychology with Forensic Psychology","Yes","Female","Non-UKRN",1,1,1,0,1,1,0,1,1,6,1,1,0,1,0,1
601,"UNI50","Full-time","No","Year 1","3","Psychology with forensics","Yes","Female","Non-UKRN",1,1,1,1,0,0,1,0,1,5,0,NA,NA,1,0,1
602,"UNI50","Full-time","No","Year 1","3","Psychology","Yes","Female","Non-UKRN",1,1,1,1,0,0,0,0,1,4,0,NA,NA,0,1,1
603,"UNI50","Full-time","No","Year 1","3","Psychology BSc (Hons)","Yes","female","Non-UKRN",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
604,"UNI50","Full-time","No","Year 2","3","Psychology with forensics psychology ","Yes","Female ","Non-UKRN",1,0,0,1,0,1,1,1,1,5,1,1,0,0,0,1
605,"UNI50","Full-time","No","Final Year","3","Psychology","Yes","Female","Non-UKRN",1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,1
606,"UNI50","Full-time","No","Year 1","3","Psychology ","No","Female","Non-UKRN",1,0,0,0,1,1,0,1,0,3,1,0,1,1,0,1
607,"UNI50","Full-time","No","Final Year","3","BSc Psychology (Hons)","No","Nonbinary","Non-UKRN",1,0,0,1,1,1,0,1,1,5,1,1,0,0,0,1
608,"UNI50","Full-time","No","Final Year","3","Psychology Bsc ","Yes","female ","Non-UKRN",1,0,0,1,0,0,0,0,1,2,1,1,NA,0,0,1
609,"UNI19","Full-time","No","Year 1","3","Psychology","Yes","Female","Non-UKRN",1,0,0,1,0,0,1,0,1,3,NA,NA,NA,NA,NA,1
610,"UNI50","Full-time","No","Year 2","3","Psychology ","Yes","Male","Non-UKRN",1,1,1,0,0,1,0,1,1,5,1,1,1,1,0,1
611,"UNI50","Full-time","No","Year 2","3","Psychology with clinical psychology","Yes","","Non-UKRN",1,1,1,0,1,1,0,1,0,5,1,0,0,1,0,1
613,"UNI25","Full-time","No","Year 2","3","Psychology ","Yes","Female ","Non-UKRN",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1
614,"UNI50","Full-time","No","Final Year","3","BSc Psychology with Forensic Psychology","Yes","Female","Non-UKRN",1,0,0,1,1,0,1,0,1,4,1,1,0,1,0,1
615,"UNI50","Full-time","No","Year 1","3","BSc Psychology ","No","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,0,NA,NA,1,1,1
616,"UNI19","Full-time","No","Final Year","3","Psychology BSc","No","female","Non-UKRN",1,0,0,1,0,1,1,1,1,5,NA,NA,NA,NA,NA,1
617,"UNI22","Full-time","No","Year 1","3","Psychology ","Yes","Female ","Non-UKRN",1,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,1
618,"UNI50","Full-time","No","Year 1","3","Bsc psychology ","Yes","Female","Non-UKRN",1,1,1,0,1,1,1,1,0,6,NA,NA,NA,NA,NA,1
619,"UNI50","Full-time","No","Year 2","3","Pathology with forensic psychology ","Yes","Female ","Non-UKRN",1,1,1,1,1,1,1,1,1,8,NA,NA,NA,NA,NA,1
620,"UKRN03","Full-time","No","Year 2","3","Psychology ","No","Female","UKRN",1,1,0,1,1,1,0,0,1,5,NA,NA,NA,NA,NA,1
621,"UNI21","Full-time","Other (Please specify)","Year 1","3","Psychology","No","Female","Non-UKRN",1,0,0,0,1,0,0,0,1,2,0,NA,NA,0,0,1
622,"UKRN01","Full-time","Yes","Year 2","4","Psychology BSc","Yes","Female","UKRN",1,1,1,0,1,1,1,1,0,6,0,NA,NA,0,0,1
623,"UNI50","Full-time","No","Year 1","3","Psychology BSc Hons","Yes","female","Non-UKRN",1,0,0,1,0,1,0,0,1,3,0,NA,NA,0,0,1
624,"UNI50","Full-time","No","Year 2","3","BSc Psychology","Yes","Female","Non-UKRN",1,1,1,1,0,0,1,0,1,5,1,1,1,0,0,1
625,"UNI50","Full-time","Yes","Year 1","3","Psychology with clinical psychology","Yes","Female","Non-UKRN",1,1,1,1,0,0,1,0,1,5,0,NA,NA,0,1,1
626,"UNI19","Full-time","No","Year 2","3","BSc Psychology","Yes","Female","Non-UKRN",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1
627,"UNI24","Full-time","No","Year 1","3","Psychology","No","Female","Non-UKRN",1,1,0,1,0,0,1,0,1,4,0,NA,NA,1,0,1
628,"UNI50","Full-time","No","Final Year","3","BSc (Hons) Psychology","Yes","Female","Non-UKRN",1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1
629,"UNI22","Full-time","Yes","Year 2","3","Bsc Psychology ","No","Male","Non-UKRN",1,1,0,1,0,0,1,1,0,4,0,NA,NA,0,1,1
630,"UKRN04","Full-time","No","Final Year","3","Psychology ","Yes","Female ","UKRN",1,1,1,1,0,0,1,0,1,5,1,1,1,0,0,1
631,"UKRN04","Full-time","No","Year 2","3","Psychology","Yes","Male","UKRN",1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
632,"UNI22","Full-time","Yes","Year 1","3","Psychology with Developmental Disorders ","No","Female","Non-UKRN",1,0,1,1,0,1,1,0,1,5,0,NA,NA,0,0,1
633,"UKRN03","Full-time","No","Year 1","3","Psychology and Linguistics","Yes","Female","UKRN",1,1,0,1,0,0,0,0,1,3,1,1,1,0,0,1
634,"UKRN04","Full-time","No","Year 2","3","Psychology","Yes","Female","UKRN",1,1,1,0,1,1,1,1,1,7,1,1,1,1,1,1
635,"UNI07","Full-time","Yes","Year 2","4","Abnormal and Clinical Psychology ","No","Female ","Non-UKRN",1,0,0,1,0,0,0,0,0,1,0,NA,NA,0,0,1
636,"UKRN07","Full-time","Yes","Year 2","4","Psychology (with Professional Placement) BSc","Yes","Female","UKRN",1,1,1,1,0,0,1,1,1,6,0,NA,NA,0,0,1
637,"UKRN07","Full-time","No","Year 2","3","BSc Psychology","Yes","Female","UKRN",1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1
638,"UKRN07","Full-time","Other (Please specify)","Placement Year","4","Speech and Language Therapy ","No","Female","UKRN",1,0,0,1,1,0,0,1,1,4,0,NA,NA,0,0,1
639,"UKRN07","Full-time","No","Year 2","3","BSc Psychology and Language Sciences","Yes","female","UKRN",1,0,0,1,0,0,1,1,1,4,0,NA,NA,0,0,1
640,"UNI01","Full-time","No","Final Year","3","Psychology BSc","Yes","Female","Non-UKRN",1,1,1,1,1,0,1,0,1,6,0,NA,NA,0,0,1
641,"UKRN07","Full-time","Yes","Final Year","4","BSc Psychology","Yes","Female","UKRN",1,1,0,1,1,0,0,1,1,5,1,1,1,0,0,1
643,"UKRN07","Full-time","No","Year 2","3","Bsc","Yes","female","UKRN",1,1,1,1,0,0,1,1,1,6,0,NA,NA,0,0,1
644,"UKRN04","Full-time","No","Final Year","3","Psychology and Criminology ","No","Female ","UKRN",1,1,1,0,1,1,1,1,0,6,0,NA,NA,1,0,1
645,"UKRN07","Full-time","No","Final Year","3","Bsc psychology ","Yes","Female ","UKRN",1,0,0,0,1,1,0,0,0,2,1,1,NA,0,0,1
646,"UKRN07","Full-time","Other (Please specify)","Year 1","3","BSc Psychology","Yes","Female","UKRN",1,0,0,1,0,0,0,1,1,3,0,NA,NA,0,0,1
647,"UNI21","Full-time","No","Year 1","1","Clinical health psychology ","No","Female ","Non-UKRN",1,1,1,0,1,0,0,1,0,4,1,0,0,0,0,1
648,"UKRN02","Full-time","Yes","Year 1","4","BSc (Hons) Psychology","Yes","Female","UKRN",1,1,1,1,0,1,1,1,1,7,1,0,0,0,0,1
649,"UKRN01","Full-time","No","Year 1","2","Psychology ","No","Female","UKRN",1,1,1,1,0,1,1,0,0,5,0,NA,NA,1,1,1
650,"UNI07","Full-time","No","Year 2","3","Psychology","Yes","female","Non-UKRN",1,0,0,1,0,1,1,0,1,4,0,NA,NA,0,0,1
651,"UKRN07","Full-time","Yes","Placement Year","3","BSc Psychology","Yes","Female","UKRN",1,0,0,1,0,0,1,1,1,4,1,1,1,0,0,1
652,"UNI19","Full-time","No","Year 1","3","Psyhcology","Yes","Female","Non-UKRN",1,1,1,1,1,0,1,0,1,6,1,0,0,0,0,1
653,"UKRN04","Full-time","No","Year 1","3","Psychology","Yes","Female","UKRN",1,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1
654,"UKRN04","Full-time","No","Year 1","3","Education and psychology ","Yes","Female","UKRN",1,1,0,1,0,1,1,0,1,5,0,NA,NA,0,0,1
655,"UKRN04","Full-time","No","Final Year","4","Bsc psychology with year abroad","Yes","Femal","UKRN",1,0,1,1,0,0,0,0,1,3,1,0,1,0,0,1
656,"UKRN04","Full-time","No","Year 1","3","education and psychology","Yes","female","UKRN",1,1,0,1,1,0,1,0,1,5,1,1,1,0,0,1
657,"UKRN04","Full-time","No","Final Year","3","Psychology","Yes","Female","UKRN",1,1,1,1,1,1,1,1,1,8,1,1,0,1,1,1
658,"UKRN04","Full-time","No","Year 1","3","Psychology BSc","Yes","Female","UKRN",1,1,1,1,1,1,1,0,1,7,1,1,0,1,1,1
659,"UKRN04","Full-time","No","Year 1","3","Psychology Bsc","Yes","Female ","UKRN",1,1,1,0,1,1,1,1,1,7,0,NA,NA,0,0,1
660,"UKRN04","Full-time","No","Year 1","4","Psychology","Yes","Female","UKRN",1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1
661,"UKRN04","Full-time","No","Year 1","3","Psychology","Yes","Female","UKRN",1,0,0,0,0,0,0,0,1,1,0,NA,NA,0,0,1
662,"UNI22","Full-time","No","Year 2","3","Psychology ","Yes","Male","Non-UKRN",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
663,"UKRN04","Full-time","No","Final Year","3","Criminology & Psychology","Yes","female","UKRN",1,1,1,1,1,0,1,1,1,7,1,1,0,0,0,1
664,"UKRN04","Full-time","No","Year 1","3","Psychology ","No","male","UKRN",1,1,1,1,1,1,1,1,1,8,0,NA,NA,1,1,1
665,"UKRN04","Full-time","No","Final Year","3","BSc (Hons) Criminology & Psychology","No","Female","UKRN",1,1,1,0,1,1,1,0,1,6,0,NA,NA,0,0,1
666,"UKRN04","Full-time","No","Final Year","3","Psychology","Yes","Female ","UKRN",1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1
667,"UKRN04","Full-time","No","Year 1","3","Psychology and criminology ","Yes","Female ","UKRN",1,1,0,1,0,0,0,1,1,4,1,0,NA,0,1,1
668,"UKRN04","Full-time","No","Final Year","3","Psychology, BSc (Hons)","No","Female ","UKRN",1,1,1,1,1,1,1,1,1,8,1,1,1,0,0,1
669,"UKRN04","Full-time","No","Year 1","3","Psychology BCs","Yes","Female ","UKRN",1,1,1,0,1,1,1,1,0,6,1,1,NA,0,0,1
670,"UKRN04","Full-time","No","Year 1","3","BSc (Hons) Psychology","No","Female","UKRN",1,1,1,1,1,0,1,1,1,7,1,1,1,1,1,1
671,"UNI24","Full-time","Other (Please specify)","Year 2","3","BSc Psychology","No","Female","Non-UKRN",1,0,0,1,0,0,1,0,1,3,0,NA,NA,0,0,1
672,"UKRN04","Full-time","No","Final Year","3","Psychology ","Yes","Male","UKRN",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
673,"UKRN04","Full-time","Yes","Year 1","3","Psychology","Yes","female","UKRN",1,1,1,1,0,1,0,0,1,5,1,1,1,1,1,1
674,"UKRN04","Full-time","No","Final Year","3","Criminology with Psychology","Yes","Female","UKRN",1,1,1,0,0,0,0,1,1,4,1,0,0,0,0,1
675,"UKRN07","Full-time","No","Final Year","4","Art and Psychology","No","Female","UKRN",1,0,0,1,1,0,0,1,1,4,1,0,0,0,0,1
676,"UKRN04","Full-time","No","Year 1","3","Psychology Bsc","Yes","Female ","UKRN",1,1,1,0,1,1,0,1,0,5,1,1,1,0,0,1
677,"UKRN07","Full-time","No","Year 1","3","BSc Psychology","Yes","Woman","UKRN",1,1,1,1,1,1,1,0,1,7,1,0,1,1,0,1
695,"UKRN04","Full-time","Other (Please specify)","Year 1","3","Psychology","No","female","UKRN",1,1,1,1,1,1,0,1,1,7,1,1,1,0,1,1
699,"UNI19","Full-time","No","Year 1","3","BSc Psychology ","Yes","Female","Non-UKRN",1,0,0,1,0,0,0,0,1,2,1,1,1,0,0,1
700,"UKRN07","Full-time","No","Year 2","3","Mathematics and Psychology ","Yes","Female","UKRN",1,1,1,0,1,1,0,1,0,5,0,NA,NA,0,0,1
701,"UKRN04","Full-time","No","Final Year","3","BSc Psychology","Yes","Male","UKRN",1,0,0,1,0,1,1,0,1,4,1,1,1,1,1,1
702,"UKRN04","Full-time","No","Year 1","3","Psychology","No","Female ","UKRN",1,1,1,1,0,0,1,1,1,6,1,1,0,1,1,1
703,"UKRN04","Full-time","No","Final Year","3","BSc Psychology ","Yes","Female ","UKRN",1,1,1,0,0,1,0,1,0,4,NA,NA,NA,NA,NA,1
704,"UNI21","Full-time","No","Year 2","3","Psychology ","Yes","Female","Non-UKRN",1,0,1,0,0,0,1,0,1,3,1,1,0,0,0,1
705,"UNI68","Full-time","Yes","Year 2","4","Psychology with placement year BSc","Yes","Female ","Non-UKRN",1,0,0,0,1,1,1,1,0,4,0,NA,NA,0,0,1
707,"UNI20","Full-time","No","Final Year","3","BSc Psychology Hons","Yes","male","Non-UKRN",1,1,1,1,1,1,0,1,1,7,1,1,1,1,0,1
708,"UNI20","Full-time","Yes","Year 2","3","BSC Psychology ","Yes","Female","Non-UKRN",1,1,0,1,0,1,1,0,1,5,0,NA,NA,0,0,1
709,"UNI69","Full-time","No","Year 2","4","Bsc psychology with foundation year","No","Female","Non-UKRN",1,1,1,1,0,1,1,1,1,7,1,0,NA,0,0,1
710,"UKRN08","Full-time","No","Final Year","3","Psychology with criminology ","No","Male","UKRN",1,1,0,1,1,0,0,1,1,5,1,1,1,1,1,1
