"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","UKRN","timepoint","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
651,"100",888,"TRUE","UKRN07","Full-time","Yes","","3","Placement Year","","","BSc Psychology","Yes","Female",1,2,0,1,1,0,2,1,1,-2,1,2,1,2,-1,-2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,1,1,1,"More recently, there are fundamental studies which have been hard to replicate or reproduce similar results.",0,0,1,"",1,"UKRN",1,1,10,0.625,2,0.25,4,0,1,1,1,1,1,1,1,1,1,1
652,"100",428,"TRUE","UNI19","Full-time","No","","3","Year 1","","","Psyhcology","Yes","Female",2,2,0,0,1,0,0,-1,0,-1,0,2,0,1,0,-2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,-2,-2,1,0,1,1,0,"It is the issue that some studies are very difficult or replicate or reproduce ",0,0,1,"",1,"Non-UKRN",1,0,4,0.25,0,0,6,0,1,1,1,1,1,1,1,1,1,1
653,"100",372,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",-1,1,-1,0,0,0,2,1,1,1,2,2,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,-1,1,0,0,-1,1,0,1,0,"When studies cannot be replicated ",0,0,1,"",1,"UKRN",1,0,5,0.3125,1,0.125,8,3,1,1,1,1,1,1,1,1,1,1
654,"100",364,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Education and psychology ","Yes","Female",1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,10,0.625,6,0.75,5,0,1,1,1,1,1,0,1,1,1,0
655,"100",359,"TRUE","UKRN04","Full-time","No","","4","Final Year","","","Bsc psychology with year abroad","Yes","Femal",2,2,1,2,1,0,2,1,1,0,2,2,1,2,1,-2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,-1,-2,0,2,2,1,0,"Not beinf able to reproduce results ",0,0,1,"",1,"UKRN",1,1,18,1.125,6,0.75,3,1,1,1,1,1,1,1,1,1,1,1
656,"100",596,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","education and psychology","Yes","female",2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,"many replications of studies are unsuccessful, meaning replications have failed to find effects that earlier study claimed or an effect was found when previous research found no effect",0,0,1,"",1,"UKRN",1,1,17,1.0625,6,0.75,5,3,1,1,1,1,1,1,1,1,1,1
657,"100",402,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Psychology","Yes","Female",1,2,1,-1,1,2,1,2,1,-2,2,2,1,2,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,-1,-2,0,2,2,1,1,"That a lot of studies are difficult or impossible to replicate",1,1,1,"",1,"UKRN",1,0,11,0.6875,6,0.75,8,0,1,1,1,1,1,1,1,1,1,1
658,"100",1026,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology BSc","Yes","Female",2,-1,1,-2,-1,2,1,-1,2,-2,0,2,2,1,-1,-2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,2,1,2,1,-2,1,1,1,1,1,"Inaccuracies in replication or studies",1,1,1,"",1,"UKRN",1,0,3,0.1875,7,0.875,7,4,1,1,1,1,1,1,1,1,1,1
659,"100",882,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology Bsc","Yes","Female ",1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,11,0.6875,6,0.75,7,1,1,1,1,1,1,0,1,1,1,0
660,"100",365,"TRUE","UKRN04","Full-time","No","","4","Year 1","","","Psychology","Yes","Female",2,2,2,2,1,1,1,1,2,2,1,2,2,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,0,1,1,2,1,1,"Influential studies that when repeated often turn out to be non replicable, usually due to questionable research practices",1,1,1,"",1,"UKRN",1,1,20,1.25,12,1.5,8,3,1,1,1,1,1,1,1,1,1,1
661,"100",321,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",2,2,2,2,2,2,2,2,2,2,2,2,-2,2,-1,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,-2,-2,0,2,2,0,NA,"",0,0,1,"",1,"UKRN",1,9999,21,1.3125,5,0.625,1,0,1,1,1,1,1,0,1,1,1,0
662,"100",746,"TRUE","UNI22","Full-time","No","","3","Year 2","","","Psychology ","Yes","Male",-1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-1,1,-1,-1,1,1,1,1,1,"Researcher's are finding it difficult to find credibility in research and to replicate it's findings.",1,1,1,"",1,"Non-UKRN",1,1,7,0.4375,2,0.25,0,5,1,1,1,1,1,1,1,1,1,1
663,"100",1748,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Criminology & Psychology","Yes","female",2,2,1,0,0,1,2,1,0,0,0,2,2,2,-2,-2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,-1,1,1,0,1,1,"Many studies cannot be replicated",0,0,1,"",1,"UKRN",1,0,11,0.6875,2,0.25,7,4,1,1,1,1,1,1,1,1,1,1
664,"100",349,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology ","No","male",1,-1,1,-1,1,-1,1,-2,1,-1,1,-1,1,-1,2,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,-1,0,1,-1,-1,0,NA,"",1,1,1,"",1,"UKRN",1,9999,0,0,0,0,8,2,1,1,1,1,1,0,1,1,1,0
665,"100",1311,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","BSc (Hons) Criminology & Psychology","No","Female",2,2,2,2,2,2,1,1,2,2,-1,2,0,-1,-1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,2,2,2,-2,1,2,0,2,0,NA,"",0,0,1,"Data should be shared so others can review its validity and reliability, although always protecting the anonimity of participants.",1,"UKRN",1,9999,18,1.125,9,1.125,6,2,1,1,1,1,1,0,1,1,1,0
666,"100",1687,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Psychology","Yes","Female ",2,2,1,-2,1,1,1,0,1,-2,2,2,1,2,-2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,-2,-2,0,1,2,1,0,"Ongoing issues with reproducing scientific findings, an integral part of realisability and accurate generalisability of findings. ",1,1,1,"",1,"UKRN",1,1,11,0.6875,5,0.625,1,7,1,1,1,1,1,1,1,1,1,1
667,"100",313,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology and criminology ","Yes","Female ",2,1,1,-2,2,0,2,-1,0,-1,2,-2,2,-2,0,-1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,-1,0,-1,-1,1,1,1,1,0,"",0,1,1,"",1,"UKRN",1,9999,3,0.1875,1,0.125,4,4,1,1,1,1,1,1,1,1,1,0
668,"100",2006,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Psychology, BSc (Hons)","No","Female ",2,2,2,2,2,0,2,0,2,-2,2,2,2,2,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,2,1,1,"When Studies are run again and the results are not found to be what originally was found",0,0,1,"",1,"UKRN",1,1,16,1,9,1.125,8,0,1,1,1,1,1,1,1,1,1,1
669,"100",301,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology BCs","Yes","Female ",2,2,1,1,0,2,0,-1,1,0,1,2,1,0,-2,-1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,1,1,"",0,0,1,"",1,"UKRN",1,9999,9,0.5625,-4,-0.5,6,2,1,1,1,1,1,1,1,1,1,0
670,"100",378,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","BSc (Hons) Psychology","No","Female",2,2,1,2,2,1,2,1,1,2,2,2,1,2,-1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,2,2,2,1,-1,2,2,1,1,1,"The issue that many studies cannot be replicated",1,1,1,"",1,"UKRN",1,1,21,1.3125,11,1.375,7,5,1,1,1,1,1,1,1,1,1,1
671,"100",566,"TRUE","UNI24","Full-time","Other (Please specify)","It is optional","3","Year 2","","","BSc Psychology","No","Female",1,1,2,2,0,1,2,2,2,-2,1,2,-1,2,-1,-1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,-1,0,0,1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,13,0.8125,2,0.25,3,0,1,1,1,1,1,0,1,1,1,0
672,"100",841,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Psychology ","Yes","Male",2,2,1,2,1,0,-1,0,0,-1,1,2,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,-1,-2,1,1,1,1,0,"That many psychology studies are very hard to replicate",0,0,1,"There could be better distinction between what someone ""should"" do (morally) and what they ""have to"" do (legally and within APA rules)",1,"UKRN",1,0,7,0.4375,2,0.25,0,6,1,1,1,1,1,1,1,1,1,1
673,"100",418,"TRUE","UKRN04","Full-time","Yes","","3","Year 1","","","Psychology","Yes","female",2,1,2,1,1,1,0,-1,1,1,1,2,2,2,-1,-1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,2,2,2,1,-2,1,2,2,1,1,"many studies have been manipulated by the original researchers to make them look better and made so that people cannot replicate them",1,1,1,"",1,"UKRN",1,1,14,0.875,10,1.25,5,3,1,1,1,1,1,1,1,1,1,1
674,"100",373,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","Criminology with Psychology","Yes","Female",2,2,1,2,1,1,2,1,0,0,1,2,0,-1,-1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,"",0,0,1,"",1,"UKRN",1,0,14,0.875,5,0.625,4,1,1,1,1,1,1,1,1,1,1,1
675,"100",506,"TRUE","UKRN07","Full-time","No","","4","Final Year","","","Art and Psychology","No","Female",2,-1,2,0,2,1,2,1,2,2,1,2,2,-2,0,-1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,2,1,1,2,1,2,1,0,"the need to replicate studies to confirm effects",0,0,1,"",1,"UKRN",1,0,15,0.9375,11,1.375,4,3,1,1,1,1,1,1,1,1,1,1
676,"100",618,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology Bsc","Yes","Female ",2,2,1,2,-1,2,1,-1,0,1,1,2,-1,2,-1,-2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,2,2,0,-1,-2,0,2,2,1,1,"Difficult to replicate or reproduce the same or similar results or previous studies. ",0,0,1,"",1,"UKRN",1,1,10,0.625,5,0.625,5,3,1,1,1,1,1,1,1,1,1,1
677,"100",448,"TRUE","UKRN07","Full-time","No","","3","Year 1","","","BSc Psychology","Yes","Woman",2,2,1,2,2,1,-1,-1,0,-2,1,2,1,1,-1,-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,1,-2,2,2,2,1,0,"A large number of studies within the social sciences are unable to be replicated with the same results reproduced",1,0,1,"",1,"UKRN",1,1,8,0.5,11,1.375,7,0,1,1,1,1,1,1,1,1,1,1
695,"100",1294,"TRUE","UKRN04","Full-time","Other (Please specify)","Optional","3","Year 1","","","Psychology","No","female",1,2,2,2,2,2,-1,1,2,2,2,2,2,2,-1,-2,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,2,2,-2,1,1,2,1,1,1,1,"A lot of previous research done in the past when replicated exactly as the original, have been found not to conclude the same answer; questioning the reliability of the research.",0,1,1,"Undergraduate students should be looking to replicate past research as part of their research project to assist in improving the reliability and validity of these past researches.  Also, the powers that be; who make the decision on what new research should be published should also invest, support and encourage the efforts required for replications.",1,"UKRN",1,1,20,1.25,8,1,7,2,1,1,1,1,1,1,1,1,1,1
699,"100",523,"TRUE","UNI19","Full-time","No","","3","Year 1","","","BSc Psychology ","Yes","Female",1,1,0,-1,0,0,1,1,0,-1,1,2,0,0,-1,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,1,0,-1,1,1,"The inability to accurately replicate a study and get the same results",0,0,1,"",1,"Non-UKRN",1,1,3,0.1875,-1,-0.125,2,1,1,1,1,1,1,1,1,1,1,1
700,"100",566,"TRUE","UKRN07","Full-time","No","","3","Year 2","","","Mathematics and Psychology ","Yes","Female",2,2,-1,1,0,2,-1,-1,-2,0,1,2,-1,1,-2,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,-1,-1,0,0,0,NA,"",0,0,1,"",1,"UKRN",1,9999,3,0.1875,1,0.125,5,3,1,1,1,1,1,0,1,1,1,0
701,"100",399726,"TRUE","UKRN04","Full-time","No","","3","Final Year","","","BSc Psychology","Yes","Male",2,1,2,-2,1,1,1,-2,-1,-1,2,2,0,1,-1,-1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,2,1,-1,-1,1,1,1,1,"Most replications finding differing results from core psychological studies.",1,1,1,"",1,"UKRN",1,1,5,0.3125,7,0.875,4,1,1,1,1,1,1,1,1,1,1,1
702,"100",1329,"TRUE","UKRN04","Full-time","No","","3","Year 1","","","Psychology","No","Female ",2,1,0,-2,1,1,0,-1,1,-2,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,-1,-1,0,1,-1,-1,0,0,1,1,"Copy from the others",1,1,0,"",1,"UKRN",1,0,6,0.375,-3,-0.375,6,2,1,1,1,1,1,1,1,1,1,1
703,"59",482,"FALSE","UKRN04","Full-time","No","","3","Final Year","","","BSc Psychology ","Yes","Female ",2,1,2,-1,1,-1,-1,0,1,-2,2,2,0,0,1,-1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",1,"UKRN",1,9999,6,0.375,NA,1.5,4,3,1,1,1,0,0,0,0,0,0,0
704,"100",455,"TRUE","UNI21","Full-time","No","","3","Year 2","","","Psychology ","Yes","Female",2,1,1,1,-1,0,2,1,1,-1,2,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-1,-1,-2,1,1,1,1,"Researchers focus on disproving other researchers theories instead of doing new research and coming up with new predictions and hypotheses ",0,0,1,"",1,"Non-UKRN",1,0,13,0.8125,1,0.125,3,1,1,1,1,1,1,1,1,1,1,1
705,"100",654,"TRUE","UNI68","Full-time","Yes","","4","Year 2","","","Psychology with placement year BSc","Yes","Female ",1,1,-1,1,1,1,2,1,1,0,-1,2,0,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,12,0.75,8,1,4,4,1,1,1,1,1,0,1,1,1,0
707,"100",1322,"TRUE","UNI20","Full-time","No","","3","Final Year","","","BSc Psychology Hons","Yes","male",1,1,2,1,1,1,1,1,1,1,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,"Many research projects are difficult to reproduce or the results aren't repeated affecting credibility of results",1,0,1,"More openness, collaboration and sharing of research, methodologies data and publishing should be encouraged.",1,"Non-UKRN",1,1,16,1,9,1.125,7,1,1,1,1,1,1,1,1,1,1,1
708,"100",611,"TRUE","UNI20","Full-time","Yes","","3","Year 2","","","BSC Psychology ","Yes","Female",2,2,0,2,1,1,2,1,2,1,1,2,-1,2,-1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,2,1,2,1,1,2,2,2,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,18,1.125,13,1.625,5,3,1,1,1,1,1,0,1,1,1,0
709,"100",309,"TRUE","UNI69","Full-time","No","","4","Year 2","","","Bsc psychology with foundation year","No","Female",1,1,-1,0,1,1,1,1,1,-1,1,2,0,1,-1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,-1,1,1,1,1,1,0,"",0,0,1,"",1,"Non-UKRN",1,9999,8,0.5,6,0.75,7,1,1,1,1,1,1,1,1,1,1,0
710,"100",498,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology with criminology ","No","Male",1,1,0,1,1,1,1,1,1,-2,1,2,2,1,0,-1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,2,1,1,2,0,1,2,1,1,1,"The finding that the majority of studies were not replicated under the same conditions ",1,1,1,"",1,"UKRN",1,1,11,0.6875,10,1.25,5,5,1,1,1,1,1,1,1,1,1,1
711,"100",368,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female",2,1,2,1,0,0,0,-1,1,-2,2,2,1,2,1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1,2,1,1,1,"Many previous large studies findings when later replicated numerous times did not produce the same results or outcomes ",1,1,1,"",1,"UKRN",1,1,11,0.6875,6,0.75,6,0,1,1,1,1,1,1,1,1,1,1
712,"100",494,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","BSc (Hong) Psychology","Yes","Female",-1,2,0,-2,2,-1,2,2,2,-2,1,2,1,-2,-2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,-2,1,1,0,1,1,"when Previous well done, critical/important studies are not able to be reproduced or replicated. Big problem in psychology because so much further research has been based off initial studies which can’t be reproduced ",1,1,1,"",1,"UKRN",1,1,5,0.3125,4,0.5,5,3,1,1,1,1,1,1,1,1,1,1
714,"100",510,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology ","Yes","Female",1,0,0,0,-1,1,2,-1,0,-1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,-1,-1,1,-1,-1,-1,1,0,1,1,"Previous studies that aren’t replicable now makes the reliability and validity of those studies lower if other researchers can’t get the same results",0,1,1,"",1,"UKRN",1,1,4,0.25,-3,-0.375,8,3,1,1,1,1,1,1,1,1,1,1
715,"100",625,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology","Yes","Male",2,2,0,2,1,0,1,1,1,-1,2,2,1,2,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,1,-1,-2,2,1,1,1,"The issue of replications studies not giving the same results as the original studies. ",1,1,1,"",1,"UKRN",1,1,18,1.125,4,0.5,5,1,1,1,1,1,1,1,1,1,1,1
716,"100",619,"TRUE","UKRN08","Full-time","Yes","","4","Placement Year","","","BSc Psychology ","Yes","female ",2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,2,2,2,-2,2,2,2,1,1,"a lot of psychological research hasn't been replicated, or when it has been there little to no significance in similarity to the original studies results. ",1,1,1,"",1,"UKRN",1,1,26,1.625,12,1.5,5,1,1,1,1,1,1,1,1,1,1,1
717,"100",678,"TRUE","UNI69","Full-time","No","","4","Year 1","","","Psychology with foundation","No","Female",1,1,2,1,1,-2,2,1,-2,-2,1,-2,2,0,1,-2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,-2,1,-1,-1,1,-1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,3,0.1875,0,0,2,2,1,1,1,1,1,0,1,1,1,0
718,"100",587,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology ","Yes","F",1,1,1,0,1,0,1,1,2,2,1,2,1,-1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,1,1,0,1,1,1,1,1,1,"Previously accepted results from older studied cant be replicated, so old theories have to be questioned",0,1,1,"",1,"UKRN",1,1,14,0.875,8,1,3,5,1,1,1,1,1,1,1,1,1,1
719,"100",1065,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",1,2,0,-2,1,0,1,0,1,-2,1,1,2,1,-1,-2,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,-1,-2,0,1,1,1,1,"The replication crisis is the crisis concerning the reliability of psychological research and findings. ",0,0,1,"",1,"UKRN",1,0,4,0.25,2,0.25,6,3,1,1,1,1,1,1,1,1,1,1
720,"100",1193,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","Bsc (hons) Psychology with Criminology ","Yes","Female",2,2,1,1,1,2,1,1,1,-1,1,1,2,1,-2,-2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,-1,-1,1,-1,0,1,1,"This where many scientific research results have been extremely difficult or not possible to replicate.",1,1,1,"",1,"UKRN",1,1,12,0.75,1,0.125,8,3,1,1,1,1,1,1,1,1,1,1
722,"100",516,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology with Criminology ","Yes","Female ",1,2,1,1,1,1,0,-1,1,1,1,1,0,-1,0,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,"When a study is difficult to replicate ",0,0,1,"",1,"UKRN",1,0,8,0.5,4,0.5,2,2,1,1,1,1,1,1,1,1,1,1
723,"100",508,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","Psychology BSc","Yes","Female",2,2,1,2,2,2,2,1,1,1,2,2,1,2,-1,-2,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,2,2,2,2,-1,-1,1,1,1,1,"Many studies found significant results, however, when other researchers tried to replicate the results, they were not replicated ",0,1,1,"",1,"UKRN",1,1,20,1.25,8,1,5,3,1,1,1,1,1,1,1,1,1,1
724,"100",1510,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","BSc Psychology (Hons)","No","Female",2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,2,2,2,0,1,2,2,2,1,1,"Many results are not replicating, perhaps because there is not enough power in studies, and too much emphasis on p-values ",1,1,1,"",1,"UKRN",1,1,27,1.6875,13,1.625,8,3,1,1,1,1,1,1,1,1,1,1
725,"100",584,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","Psychology ","Yes","Female",2,2,1,1,1,1,1,1,1,-2,2,1,1,1,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,1,2,0,-1,-1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,12,0.75,5,0.625,6,2,1,1,1,1,1,0,1,1,1,0
726,"100",305,"TRUE","UKRN08","Full-time","No","","3","Year 2","","","BSc Hons Psychology ","Yes","Female",1,2,-1,1,0,1,1,0,2,2,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,0,1,0,"Difficulty replicating previous studies ",1,0,1,"",1,"UKRN",1,0,7,0.4375,1,0.125,8,0,1,1,1,1,1,1,1,1,1,1
727,"100",423,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology BSc","Yes","Female",2,2,-1,2,2,2,2,2,-1,-1,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,-2,2,2,-1,0,2,2,1,1,"Some of the well-established papers in the past cannot be replicated today. ",1,1,1,"",1,"UKRN",1,0,21,1.3125,7,0.875,1,4,1,1,1,1,1,1,1,1,1,1
728,"100",416,"TRUE","UKRN08","Full-time","No","","4","Year 1","","","Psychology with Criminology (BSc) ","Yes","Female",1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,-1,0,1,1,0,1,1,"When a study is nearly impossible to replicate any of the method",1,1,1,"",1,"UKRN",1,1,10,0.625,4,0.5,8,4,1,1,1,1,1,1,1,1,1,1
729,"100",543,"TRUE","UKRN08","Full-time","No","","3","Year 1","","","Psychology ","No","Female ",1,1,2,0,0,0,1,1,1,1,2,2,1,2,0,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1,1,0,1,1,"Research that is not reliable cannot be reproduce and replicated due to bad research practices happening in research.",1,1,1,"",1,"UKRN",1,1,14,0.875,5,0.625,4,1,1,1,1,1,1,1,1,1,1,1
730,"100",528,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","BSc psychology ","Yes","Female",2,2,2,2,2,2,1,1,2,-2,1,2,2,2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,-2,2,1,2,1,1,"Findings from old studies are not being successfully replicated today, likely because of methodological issues or unclear methods in old papers.",1,1,1,"",1,"UKRN",1,1,17,1.0625,11,1.375,8,7,1,1,1,1,1,1,1,1,1,1
731,"100",579,"TRUE","UKRN08","Full-time","No","","3","Final Year","","","BSc Hons Psychology","Yes","Female",1,1,1,1,0,-1,1,1,-1,-2,1,2,1,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,"Previous studies are being replicated but not finding the same result",0,1,1,"",1,"UKRN",1,1,3,0.1875,6,0.75,8,3,1,1,1,1,1,1,1,1,1,1
732,"100",4165,"TRUE","UKRN08","Full-time","Yes","","4","Placement Year","","","Psychology","Yes","Female",1,2,1,0,0,1,2,1,2,0,0,1,2,-1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,2,1,2,-1,1,1,0,0,1,1,"Being unable to reproduce results from old studies due to restrictions on ethics or lack of info on methodology ",1,0,1,"",1,"UKRN",1,1,14,0.875,6,0.75,6,2,1,1,1,1,1,1,1,1,1,1
733,"100",1062,"TRUE","UKRN08","Full-time","Yes","","3","Year 2","","","Psychology ","Yes","Male ",1,2,2,-1,1,0,1,1,1,-2,1,2,0,1,-1,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,-1,-2,-2,1,0,1,1,"Replication crisis is when studies have been published but when repeating the very same study, results are not the same ",0,0,1,"",1,"UKRN",1,1,7,0.4375,1,0.125,7,1,1,1,1,1,1,1,1,1,1,1
